,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
50363,50363,2009,29,17,5,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2901,1,1.0,5,0.0125284738,28,10957604,450,524.0,555.0,173,290001,1,1.0,3.0,185.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50412,50412,2009,29,41,1,1,4.0,3.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2901,1,1.0,5,0.0090844994,20,10957604,450,524.0,300.0,173,290001,4,1.0,4.0,75.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50426,50426,2009,29,41,15,1,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,150.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2901,1,1.0,5,0.0090844994,20,10957604,450,524.0,770.0,173,290001,4,1.0,3.0,256.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50433,50433,2009,29,50,2,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,2,26,9,2901,1,1.0,5,0.0111996963,25,10957604,450,523.0,930.0,173,290001,5,1.0,2.0,465.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50452,50452,2009,29,68,2,1,6.0,6.0,1.0,2.0,1.0,1.0,7.0,3.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2937,2,0.1148927166,5,0.0235021516,12,10957604,450,523.0,1630.0,486,290069,672,1.0,6.0,271.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50466,50466,2009,29,68,16,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2937,2,0.1148927166,5,0.0235021516,12,10957604,450,523.0,465.0,486,290069,672,1.0,3.0,155.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50497,50497,2009,29,84,8,1,4.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,3.0,1.0,2.0,4.0,3.0,2.0,3.0,Possui Filtro,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2937,2,0.1148927166,5,0.030122476,16,10957604,450,523.0,570.0,486,290069,672,1.0,4.0,142.0,2.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50520,50520,2009,29,92,15,1,5.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,4.0,3.0,,3.0,4.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,1.0,,3.0,Possui Filtro,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2937,2,0.1148927166,5,0.0284673949,15,10957604,450,523.0,95.0,486,290069,672,1.0,5.0,19.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50524,50524,2009,29,92,19,1,4.0,4.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,,,2.0,3.0,,3.0,4.0,1.0,2.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,,3.0,Possui Filtro,1.0,4.0,1.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2937,2,0.1148927166,5,0.0284673949,15,10957604,450,524.0,512.0,486,290069,672,1.0,4.0,128.0,2.0,9.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50713,50713,2009,29,165,18,1,5.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,599.0,488,290071,675,1.0,5.0,119.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50733,50733,2009,29,165,38,1,5.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,234.0,488,290071,675,1.0,5.0,46.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50737,50737,2009,29,165,42,1,9.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,587.0,488,290071,675,1.0,9.0,65.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50738,50738,2009,29,165,43,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,465.0,488,290071,675,1.0,3.0,155.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50739,50739,2009,29,165,44,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,3.0,Possui Filtro,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,524.0,168.0,488,290071,675,1.0,1.0,168.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50746,50746,2009,29,165,51,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,540.0,488,290071,675,1.0,4.0,135.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50751,50751,2009,29,165,56,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0254403131,4,10957604,450,523.0,440.0,488,290071,675,1.0,3.0,146.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50760,50760,2009,29,173,1,1,3.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0906066536,13,10957604,450,523.0,170.0,488,290071,675,1.0,3.0,56.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50784,50784,2009,29,173,25,1,4.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,3.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0906066536,13,10957604,450,523.0,154.0,488,290071,675,1.0,4.0,38.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50796,50796,2009,29,173,37,1,3.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2938,2,0.0310864565,5,0.0906066536,13,10957604,450,523.0,90.0,488,290071,675,1.0,3.0,30.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50843,50843,2009,29,190,19,1,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,35.0,,,1.0,4.0,,,3.0,,,,1.0,1.0,4.0,4.0,1.0,,3.0,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2938,2,0.0310864565,5,0.0784735812,11,10957604,450,523.0,465.0,488,290071,675,1.0,1.0,465.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50873,50873,2009,29,211,10,1,4.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2920,2,0.1368210707,5,0.027931441,17,10957604,450,523.0,515.0,452,290036,616,1.0,4.0,128.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50881,50881,2009,29,211,18,1,4.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,3.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2920,2,0.1368210707,5,0.027931441,17,10957604,450,523.0,300.0,452,290036,616,1.0,4.0,75.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50927,50927,2009,29,238,9,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2920,2,0.1368210707,5,0.0194975968,12,10957604,450,523.0,487.0,452,290036,616,1.0,3.0,162.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50932,50932,2009,29,238,14,1,9.0,9.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,1.0,3.0,4.0,4.0,3.0,4.0,,Possui Filtro,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2920,2,0.1368210707,5,0.0194975968,12,10957604,450,524.0,368.0,452,290036,616,1.0,9.0,40.0,1.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,Sim,6.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50935,50935,2009,29,238,17,1,7.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,2920,2,0.1368210707,5,0.0194975968,12,10957604,450,524.0,465.0,452,290036,616,1.0,7.0,66.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50948,50948,2009,29,246,8,1,5.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2920,2,0.1368210707,5,0.0260270246,16,10957604,450,523.0,162.0,452,290036,616,1.0,5.0,32.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50954,50954,2009,29,246,14,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2920,2,0.1368210707,5,0.0260270246,16,10957604,450,523.0,422.0,452,290036,616,1.0,2.0,211.0,2.0,9.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
50957,50957,2009,29,246,17,1,7.0,6.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,4.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2920,2,0.1368210707,5,0.0260270246,16,10957604,450,523.0,1052.0,452,290036,616,1.0,7.0,150.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50979,50979,2009,29,254,21,1,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,4.0,3.0,,,,3.0,3.0,4.0,4.0,3.0,4.0,,Possui Filtro,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,2920,2,0.1368210707,5,0.0085245307,5,10957604,450,523.0,360.0,452,290036,616,1.0,2.0,180.0,2.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
50984,50984,2009,29,262,4,1,10.0,8.0,1.0,2.0,1.0,1.0,8.0,5.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0086961023,20,10957604,450,524.0,1375.0,174,290002,6,1.0,10.0,137.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
51019,51019,2009,29,289,5,1,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0130959159,30,10957604,450,524.0,465.0,174,290002,8,1.0,3.0,155.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
51052,51052,2009,29,297,4,1,5.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0111289404,25,10957604,450,523.0,530.0,174,290002,9,1.0,5.0,106.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
51053,51053,2009,29,297,5,1,5.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0111289404,25,10957604,450,523.0,210.0,174,290002,9,1.0,5.0,42.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Não
51063,51063,2009,29,297,15,1,6.0,6.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0111289404,25,10957604,450,524.0,2750.0,174,290002,9,1.0,6.0,458.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
51090,51090,2009,29,300,24,1,6.0,6.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,2902,1,1.0,5,0.0192815363,43,10957604,450,523.0,2160.0,174,290002,10,1.0,6.0,360.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
51165,51165,2009,29,327,28,1,5.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,2933,2,0.0293933822,5,0.0506530742,7,10957604,450,523.0,440.0,478,290061,660,1.0,5.0,88.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
