,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
82823,82823,2009,33,379,13,1,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.0020655526,18,11719268,550,625.0,0.0,55,330004,32,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
82835,82835,2009,33,387,10,1,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.0017858424,16,11719268,550,625.0,0.0,55,330004,33,1.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
82855,82855,2009,33,395,14,1,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.001864735,16,11719268,550,625.0,900.0,55,330004,34,1.0,2.0,450.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
82915,82915,2009,33,425,20,1,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.0015993689000000002,14,11719268,550,625.0,800.0,55,330004,37,1.0,1.0,800.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
82928,82928,2009,33,433,9,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.0023954673,21,11719268,550,625.0,480.0,55,330004,38,1.0,1.0,480.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sudeste
82936,82936,2009,33,433,17,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3304,1,1.0,16,0.0023954673,21,11719268,550,625.0,480.0,55,330004,38,1.0,3.0,160.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
82999,82999,2009,33,468,19,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3333,2,0.1055158782,5,0.0266136802,11,4273971,400,515.0,880.0,602,330060,752,1.0,4.0,220.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83152,83152,2009,33,549,2,1,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3305,1,1.0,11,0.0034992002,15,4273971,400,515.0,470.0,200,330005,44,1.0,3.0,156.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83399,83399,2009,33,620,16,1,2.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.004211474099999999,37,4273971,400,515.0,250.0,201,330006,52,1.0,2.0,125.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83415,83415,2009,33,638,4,1,3.0,3.0,1.0,2.0,1.0,2.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,2.0,3.0,4.0,1.0,2.0,8.0,1,0,2,26,9,3306,1,1.0,22,0.0020549089,18,4273971,400,514.0,2965.0,201,330006,53,1.0,3.0,988.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83432,83432,2009,33,646,5,1,6.0,5.0,1.0,2.0,1.0,1.0,10.0,4.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,4.0,8.0,1,0,2,26,9,3306,1,1.0,22,0.0023526166,21,4273971,400,515.0,999999999999.0,201,330006,54,1.0,6.0,999999999999.0,99.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83506,83506,2009,33,689,1,1,4.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0051191194,45,4273971,400,515.0,1300.0,201,330006,58,1.0,4.0,325.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83511,83511,2009,33,689,6,1,6.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0051191194,45,4273971,400,515.0,920.0,201,330006,58,1.0,6.0,153.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83537,83537,2009,33,697,13,1,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0027084135,24,4273971,400,514.0,1020.0,201,330006,59,1.0,4.0,255.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83548,83548,2009,33,700,7,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0024905786,22,4273971,400,515.0,465.0,201,330006,60,1.0,1.0,465.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83575,83575,2009,33,727,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0020766924,18,4273971,400,515.0,500.0,201,330006,62,1.0,1.0,500.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83582,83582,2009,33,727,8,1,12.0,10.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0020766924,18,4273971,400,514.0,2067.0,201,330006,62,1.0,12.0,172.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83604,83604,2009,33,735,7,1,7.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0030714716,27,4273971,400,515.0,1345.0,201,330006,63,1.0,7.0,192.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83614,83614,2009,33,735,17,1,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0030714716,27,4273971,400,514.0,577.0,201,330006,63,1.0,4.0,144.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83616,83616,2009,33,735,19,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0030714716,27,4273971,400,514.0,476.0,201,330006,63,1.0,4.0,119.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83658,83658,2009,33,760,3,1,4.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0011763083,10,4273971,400,514.0,1240.0,201,330006,66,1.0,4.0,310.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83748,83748,2009,33,808,14,1,5.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,3306,1,1.0,22,0.0031005163,27,4273971,400,515.0,1015.0,201,330006,70,1.0,5.0,203.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83759,83759,2009,33,816,4,1,3.0,3.0,1.0,2.0,1.0,1.0,9.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,5,0,2,26,9,3306,1,1.0,22,0.0028608979,25,4273971,400,515.0,930.0,201,330006,71,1.0,3.0,310.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83783,83783,2009,33,824,8,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,250.0,,,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,1.0,2.0,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.0313794202,9,4273971,400,515.0,1350.0,600,330058,749,1.0,4.0,337.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83786,83786,2009,33,824,11,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.0313794202,9,4273971,400,514.0,465.0,600,330058,749,1.0,1.0,465.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83800,83800,2009,33,832,3,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,514.0,950.0,600,330058,749,1.0,2.0,475.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83801,83801,2009,33,832,4,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,300.0,,,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,,2.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,514.0,520.0,600,330058,749,1.0,1.0,520.0,4.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83802,83802,2009,33,832,5,1,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,514.0,465.0,600,330058,749,1.0,2.0,232.0,2.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83804,83804,2009,33,832,7,1,5.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,515.0,556.0,600,330058,749,1.0,5.0,111.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83808,83808,2009,33,832,11,1,5.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,515.0,465.0,600,330058,749,1.0,5.0,93.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83812,83812,2009,33,832,15,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,514.0,465.0,600,330058,749,1.0,2.0,232.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83816,83816,2009,33,832,19,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.055431666100000006,17,4273971,400,515.0,567.0,600,330058,749,1.0,4.0,141.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83826,83826,2009,33,840,7,1,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.045078050300000005,14,4273971,400,514.0,665.0,600,330058,749,1.0,3.0,221.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83848,83848,2009,33,859,4,1,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,3332,2,0.0750223591,5,0.019273654,6,4273971,400,515.0,1965.0,600,330058,749,1.0,2.0,982.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83869,83869,2009,33,867,5,1,6.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,3,26,9,3332,2,0.0750223591,5,0.0356801529,11,4273971,400,515.0,450.0,600,330058,749,1.0,6.0,75.0,1.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,20120710,Sudeste
83946,83946,2009,33,905,13,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,3307,1,1.0,29,0.0024147334,39,11719268,550,625.0,134.0,56,330007,75,1.0,4.0,33.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
83953,83953,2009,33,913,4,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,190.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,3307,1,1.0,29,0.0011508019,18,11719268,550,625.0,965.0,56,330007,76,1.0,3.0,321.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
84071,84071,2009,33,980,5,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,4.0,8.0,1,0,1,26,9,3307,1,1.0,29,0.0010493753,17,11719268,550,625.0,1040.0,56,330007,83,1.0,2.0,520.0,4.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
84191,84191,2009,33,1049,15,1,5.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,3307,1,1.0,29,0.0014511806,23,11719268,550,625.0,500.0,56,330007,89,1.0,5.0,100.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
84242,84242,2009,33,1073,7,1,6.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,3307,1,1.0,29,0.000511034,8,11719268,550,625.0,1737.0,56,330007,92,1.0,6.0,289.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sudeste
