,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
145321,145321,2009,52,1237,11,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,450.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0005810736,13,6079689,300,359.0,130.0,265,520005,83,1.0,6.0,21.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
145353,145353,2009,52,1253,13,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.000807969,18,6079689,300,360.0,465.0,265,520005,85,1.0,3.0,155.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145370,145370,2009,52,1261,13,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,190.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0009795241,22,6079689,300,359.0,465.0,265,520005,86,1.0,3.0,155.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145376,145376,2009,52,1270,4,1,6.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,270.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0012645268,29,6079689,300,360.0,1177.0,265,520005,87,1.0,6.0,196.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145394,145394,2009,52,1288,3,1,3.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,,,,1.0,2.0,,,1.0,2.0,1.0,6.0,4.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0014250138,33,6079689,300,359.0,15.0,265,520005,88,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145418,145418,2009,52,1296,6,1,5.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,330.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0006668511,15,6079689,300,360.0,915.0,265,520005,89,1.0,5.0,183.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145442,145442,2009,52,1300,14,1,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,,,,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0007194244999999999,16,6079689,300,359.0,630.0,265,520005,90,1.0,4.0,157.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
145446,145446,2009,52,1318,1,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,4.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0013530714,31,6079689,300,360.0,930.0,265,520005,91,1.0,4.0,232.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,1.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
145465,145465,2009,52,1318,20,1,5.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0013530714,31,6079689,300,360.0,260.0,265,520005,91,1.0,5.0,52.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145624,145624,2009,52,1407,11,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,1.0,2.0,8.0,1,0,2,26,9,5205,1,1.0,76,0.0009407858,21,6079689,300,359.0,362.0,265,520005,100,1.0,3.0,120.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
145730,145730,2009,52,1458,2,1,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0020088545,46,6079689,300,360.0,250.0,265,520005,105,1.0,3.0,83.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145734,145734,2009,52,1458,6,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0020088545,46,6079689,300,359.0,714.0,265,520005,105,1.0,4.0,178.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145745,145745,2009,52,1458,17,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0020088545,46,6079689,300,359.0,1327.0,265,520005,105,1.0,4.0,331.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145823,145823,2009,52,1490,27,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,465.0,,,1.0,2.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,2.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0009850581,23,6079689,300,360.0,1715.0,265,520005,109,1.0,4.0,428.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145832,145832,2009,52,1490,36,1,4.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,465.0,,,1.0,2.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,3.0,2.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0009850581,23,6079689,300,360.0,1715.0,265,520005,109,1.0,4.0,428.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145874,145874,2009,52,1520,2,1,6.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,300.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0012755949,29,6079689,300,360.0,2877.0,265,520005,112,1.0,6.0,479.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145940,145940,2009,52,1555,18,1,8.0,7.0,1.0,2.0,1.0,1.0,11.0,3.0,6.0,,,,1.0,2.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.00097399,22,6079689,300,360.0,1560.0,265,520005,115,1.0,8.0,195.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145941,145941,2009,52,1555,19,1,5.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.00097399,22,6079689,300,359.0,700.0,265,520005,115,1.0,5.0,140.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145945,145945,2009,52,1563,3,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,230.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,5205,1,1.0,76,0.0009546209,22,6079689,300,359.0,665.0,265,520005,116,1.0,3.0,221.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
145953,145953,2009,52,1563,11,1,5.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0009546209,22,6079689,300,360.0,3165.0,265,520005,116,1.0,5.0,633.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,,1.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146007,146007,2009,52,1580,4,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,175.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0007470946000000001,17,6079689,300,359.0,765.0,265,520005,118,1.0,4.0,191.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146018,146018,2009,52,1580,15,1,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,170.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0007470946000000001,17,6079689,300,360.0,487.0,265,520005,118,1.0,4.0,121.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146072,146072,2009,52,1610,16,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0012811289,29,6079689,300,359.0,930.0,265,520005,121,1.0,4.0,232.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
146211,146211,2009,52,1687,10,1,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5205,1,1.0,76,0.0011759823,27,6079689,300,359.0,700.0,265,520005,128,1.0,4.0,175.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146213,146213,2009,52,1687,12,1,3.0,3.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,5205,1,1.0,76,0.0011759823,27,6079689,300,360.0,0.0,265,520005,128,1.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146235,146235,2009,52,1695,16,1,5.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,,3.0,2.0,3.0,2.0,3.0,,8.0,3,0,2,26,9,5205,1,1.0,76,0.0011566132,26,6079689,300,360.0,0.0,265,520005,129,1.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
146286,146286,2009,52,1725,7,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,5214,2,0.16298152400000002,5,0.0391395279,19,6079689,300,360.0,90.0,790,520025,294,1.0,3.0,30.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146431,146431,2009,52,1784,8,1,4.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,5221,2,0.0760082106,5,0.0602178091,14,6079689,300,360.0,988.0,804,520035,312,1.0,4.0,247.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146687,146687,2009,52,1890,10,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,5,0,3,26,9,5218,2,0.1518514099,5,0.0106810491,5,6079689,300,360.0,512.0,798,520031,305,1.0,4.0,128.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146766,146766,2009,52,1938,6,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,130.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,2.0,1,0,2,26,9,5206,1,1.0,6,0.0120695147,22,6079689,300,359.0,1160.0,266,520006,133,1.0,4.0,290.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146853,146853,2009,52,1989,5,1,3.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,5219,2,0.1882326981,5,0.0566648678,32,6079689,300,359.0,1195.0,801,520032,308,1.0,3.0,398.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146874,146874,2009,52,1989,26,1,5.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,2.0,1,0,3,26,9,5219,2,0.1882326981,5,0.0566648678,32,6079689,300,360.0,1725.0,801,520032,308,1.0,5.0,345.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
146877,146877,2009,52,1989,29,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,5219,2,0.1882326981,5,0.0566648678,32,6079689,300,359.0,599.0,801,520032,308,1.0,4.0,149.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
147159,147159,2009,52,2110,20,1,5.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,6.0,1.0,4.0,3.0,,6.0,8,0,3,26,9,5225,2,0.0385845617,5,0.041889117,5,6079689,300,359.0,1102.0,812,520041,323,1.0,5.0,220.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
147207,147207,2009,52,2144,6,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,120.0,,,1.0,4.0,,,1.0,4.0,,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5208,1,1.0,9,0.0112772457,30,6079689,300,360.0,521.0,268,520008,144,1.0,3.0,173.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
147209,147209,2009,52,2144,8,1,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5208,1,1.0,9,0.0112772457,30,6079689,300,360.0,582.0,268,520008,144,1.0,3.0,194.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Centro-Oeste
147251,147251,2009,52,2160,4,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,999999999999.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,5208,1,1.0,9,0.007097085400000001,19,6079689,300,360.0,767.0,268,520008,146,1.0,4.0,191.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
147276,147276,2009,52,2179,10,1,5.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,1.0,2.0,2.0,1,0,2,26,9,5208,1,1.0,9,0.0075334756999999985,20,6079689,300,360.0,1215.0,268,520008,147,1.0,5.0,243.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Centro-Oeste
